ticker,name,sector,price,market_cap_b,pe,pb,roe,revenue_growth,momentum_20d,momentum_60d,volatility_20d,dividend_yield
01950.HK,帝王实业控股,原材料,0.11,0.08,28.69,0.11,0.00,0.00,-0.90,-0.90,0.90,0.00
01757.HK,环球华商俱乐部,建筑,16.50,19.80,17217.39,221.65,0.00,0.00,-0.90,-0.90,0.90,0.00
01913.HK,普拉达,纺织及服饰,37.24,95.29,12.27,2.25,0.00,0.00,-0.90,-0.90,0.90,0.00
02666.HK,环球医疗,其他医疗保健,4.36,8.78,3.68,0.41,0.00,0.00,-0.91,-0.91,0.91,0.00
01773.HK,天立国际控股,支援服务,1.09,2.28,2.74,0.61,0.00,0.00,-0.91,-0.91,0.91,0.00
01477.HK,欧康维视生物-B,药品及生物科技,4.34,3.54,-20.13,0.87,0.00,0.00,-0.91,-0.91,0.91,0.00
01899.HK,兴达国际,工业工程,1.08,2.07,5.50,0.28,0.00,0.00,-0.92,-0.92,0.92,0.00
00008.HK,电讯盈科,电讯,5.40,41.84,-165.37,-21.28,0.00,0.00,-0.92,-0.92,0.92,0.00
02652.HK,长风药业,药品及生物科技,18.33,7.53,2735.45,4.64,0.00,0.00,-0.92,-0.92,0.92,0.00
01873.HK,维亚生物,药品及生物科技,1.07,2.25,9.26,0.52,0.00,0.00,-0.93,-0.93,0.93,0.00
00267.HK,中信股份,综合企业,11.72,340.94,5.24,0.39,0.00,0.00,-0.93,-0.93,0.93,0.00
00736.HK,中国置业投资,其他金融,0.21,0.07,-3.08,0.13,0.00,0.00,-0.93,-0.93,0.93,0.00
09982.HK,中原建业,建筑,0.10,0.41,7.70,0.14,0.00,0.00,-0.94,-0.94,0.94,0.00
01830.HK,完美医疗,其他医疗保健,1.05,1.32,8.20,3.08,0.00,0.00,-0.94,-0.94,0.94,0.00
00882.HK,天津发展,综合企业,2.09,2.24,5.24,0.17,0.00,0.00,-0.95,-0.95,0.95,0.00
00956.HK,新天绿色能源,公用事业,3.13,14.12,7.85,0.50,0.00,0.00,-0.95,-0.95,0.95,0.00
00029.HK,达力集团,地产,10.32,2.45,-31.44,0.34,0.00,0.00,-0.96,-0.96,0.96,0.00
01049.HK,时富投资,专业零售,1.03,0.08,-1.58,5.85,0.00,0.00,-0.96,-0.96,0.96,0.00
09973.HK,奇瑞汽车,汽车,24.68,143.36,6.91,2.30,0.00,0.00,-0.96,-0.96,0.96,0.00
01066.HK,威高股份,其他医疗保健,3.07,13.85,7.76,0.52,0.00,0.00,-0.97,-0.97,0.97,0.00
06609.HK,心玮医疗-B,其他医疗保健,40.90,1.55,16.78,1.25,0.00,0.00,-0.97,-0.97,0.97,0.00
02886.HK,滨海投资,公用事业,1.02,1.39,6.11,0.61,0.00,0.00,-0.97,-0.97,0.97,0.00
01313.HK,华润建材科技,建筑,1.02,7.12,35.25,0.14,0.00,0.00,-0.97,-0.97,0.97,0.00
01652.HK,福森药业,药品及生物科技,1.01,0.75,-57.23,1.88,0.00,0.00,-0.98,-0.98,0.98,0.00
01396.HK,粤港湾智算,软件服务,13.13,20.48,253.27,3.44,0.00,0.00,-0.98,-0.98,0.98,0.00
00960.HK,龙湖集团,地产,6.04,42.87,37.89,0.24,0.00,0.00,-0.98,-0.98,0.98,0.00
01318.HK,毛戈平,其他医疗保健,50.25,24.63,18.48,4.77,0.00,0.00,-0.99,-0.99,0.99,0.00
00175.HK,吉利汽车,汽车,17.05,183.88,10.67,1.71,0.00,0.00,-0.99,-0.99,0.99,0.00
03681.HK,中国抗体-B,药品及生物科技,1.00,1.39,-11.93,2.47,0.00,0.00,-0.99,-0.99,0.99,0.00
01109.HK,华润置地,地产,29.94,213.50,7.59,0.67,0.00,0.00,-0.99,-0.99,0.99,0.00
06922.HK,康沣生物-B,其他医疗保健,3.99,0.98,-23.10,17.33,0.00,0.00,-0.99,-0.99,0.99,0.00
06939.HK,美佳音控股,半导体,1.99,1.03,-11.14,3.26,0.00,0.00,-1.00,-1.00,1.00,0.00
06636.HK,极视角,软件服务,84.55,9.55,-188.37,35.58,0.00,0.00,-1.00,-1.00,1.00,0.00
00071.HK,美丽华酒店,地产,9.80,6.77,10.00,0.32,0.00,0.00,-1.01,-1.01,1.01,0.00
00005.HK,汇丰控股,银行,146.80,2522.55,15.32,1.64,0.00,0.00,-1.01,-1.01,1.01,0.00
02386.HK,中石化炼化工程,石油及天然气,4.88,21.44,10.77,0.61,0.00,0.00,-1.01,-1.01,1.01,0.00
09960.HK,康圣环球,其他医疗保健,0.97,1.00,-15.42,0.33,0.00,0.00,-1.02,-1.02,1.02,0.00
00156.HK,力宝华润,旅游及消闲设施,0.97,0.89,-14.54,0.48,0.00,0.00,-1.02,-1.02,1.02,0.00
00006.HK,电能实业,公用事业,58.10,123.82,19.86,1.36,0.00,0.00,-1.02,-1.02,1.02,0.00
00883.HK,中国海洋石油,石油及天然气,21.00,998.13,7.14,1.05,0.00,0.00,-1.04,-1.04,1.04,0.00
06186.HK,中国飞鹤,食物饮品,2.86,25.19,11.73,0.93,0.00,0.00,-1.04,-1.04,1.04,0.00
03816.HK,KFM金德,工业工程,1.90,1.14,25.66,1.95,0.00,0.00,-1.04,-1.04,1.04,0.00
03309.HK,希玛医疗,其他医疗保健,0.95,1.15,11.47,0.65,0.00,0.00,-1.04,-1.04,1.04,0.00
01610.HK,中粮家佳康,农业产品,0.95,4.35,-5.27,0.46,0.00,0.00,-1.04,-1.04,1.04,0.00
00869.HK,彩星玩具,家庭电器及用品,0.47,0.55,-35.53,0.51,0.00,0.00,-1.04,-1.04,1.04,0.00
00130.HK,慕诗国际,纺织及服饰,0.19,0.05,-1.06,0.18,0.00,0.00,-1.04,-1.04,1.04,0.00
01071.HK,华电国际电力股份,公用事业,3.79,44.01,6.55,0.83,0.00,0.00,-1.04,-1.04,1.04,0.00
01972.HK,太古地产,地产,20.78,119.64,-78.04,0.44,0.00,0.00,-1.05,-1.05,1.05,0.00
00947.HK,摩比发展,资讯科技器材,0.19,0.15,-1.44,0.47,0.00,0.00,-1.05,-1.05,1.05,0.00
00863.HK,OSL集团,其他金融,11.28,10.18,-26.31,2.73,0.00,0.00,-1.05,-1.05,1.05,0.00
00767.HK,中基长寿科学,药品及生物科技,0.47,0.30,-17.86,0.75,0.00,0.00,-1.05,-1.05,1.05,0.00
02268.HK,药明合联,药品及生物科技,56.25,70.95,43.28,5.95,0.00,0.00,-1.06,-1.06,1.06,0.00
02632.HK,泽景股份,汽车,121.70,15.02,-20.05,-7.45,0.00,0.00,-1.06,-1.06,1.06,0.00
01847.HK,云南建投混凝土,建筑,0.47,0.21,-1.22,0.19,0.00,0.00,-1.06,-1.06,1.06,0.00
00280.HK,景福集团,纺织及服饰,0.47,0.42,4.65,0.51,0.00,0.00,-1.06,-1.06,1.06,0.00
01023.HK,时代集团控股,纺织及服饰,0.46,0.44,-4.58,0.28,0.00,0.00,-1.08,-1.08,1.08,0.00
00315.HK,数码通电讯,电讯,4.60,5.06,10.12,0.94,0.00,0.00,-1.08,-1.08,1.08,0.00
00867.HK,康哲药业,药品及生物科技,10.01,24.36,14.78,1.27,0.00,0.00,-1.09,-1.09,1.09,0.00
00087.HK,太古股份公司B,综合企业,12.74,36.30,12.35,0.14,0.00,0.00,-1.09,-1.09,1.09,0.00
01053.HK,重庆钢铁股份,一般金属及矿石,0.90,8.65,-2.78,0.51,0.00,0.00,-1.10,-1.10,1.10,0.00
03698.HK,徽商银行,银行,4.48,62.23,3.40,0.38,0.00,0.00,-1.10,-1.10,1.10,0.00
02199.HK,维珍妮,纺织及服饰,1.78,2.18,8.34,0.73,0.00,0.00,-1.11,-1.11,1.11,0.00
01906.HK,博尼控股,纺织及服饰,0.45,0.65,-10.41,1.99,0.00,0.00,-1.11,-1.11,1.11,0.00
02866.HK,中远海发,工用运输,0.88,11.61,6.72,0.33,0.00,0.00,-1.12,-1.12,1.12,0.00
01382.HK,互太纺织,纺织及服饰,0.88,1.22,14.72,0.42,0.00,0.00,-1.12,-1.12,1.12,0.00
00873.HK,世茂服务,地产,0.44,1.09,9.50,0.13,0.00,0.00,-1.12,-1.12,1.12,0.00
00077.HK,进智公共交通,旅游及消闲设施,0.44,0.12,179.37,4.85,0.00,0.00,-1.12,-1.12,1.12,0.00
02596.HK,宜宾银行,银行,2.62,12.02,19.38,0.96,0.00,0.00,-1.13,-1.13,1.13,0.00
00272.HK,瑞安房地产,地产,0.43,3.49,-1.77,0.09,0.00,0.00,-1.14,-1.14,1.14,0.00
01193.HK,华润燃气,公用事业,14.74,34.11,9.62,0.77,0.00,0.00,-1.14,-1.14,1.14,0.00
01020.HK,中细软科技,软件服务,0.17,1.00,-9.52,4.86,0.00,0.00,-1.14,-1.14,1.14,0.00
03989.HK,首创环境,公用事业,0.09,1.23,4.05,0.16,0.00,0.00,-1.15,-1.15,1.15,0.00
03339.HK,中国龙工,工业工程,2.58,11.04,7.67,0.87,0.00,0.00,-1.15,-1.15,1.15,0.00
00743.HK,亚洲水泥(中国),建筑,1.72,2.69,-5525.23,0.14,0.00,0.00,-1.15,-1.15,1.15,0.00
01330.HK,绿色动力环保,工业工程,5.14,7.35,10.25,0.78,0.00,0.00,-1.15,-1.15,1.15,0.00
02355.HK,宝业集团,建筑,3.38,1.76,5.49,0.12,0.00,0.00,-1.17,-1.17,1.17,0.00
01511.HK,驭势科技,软件服务,92.90,15.09,-60.13,46.01,0.00,0.00,-1.17,-1.17,1.17,0.00
01750.HK,全达电器集团控股,工业工程,0.08,0.15,28.04,0.87,0.00,0.00,-1.18,-1.18,1.18,0.00
01716.HK,毛记葵涌,媒体及娱乐,4.20,1.13,405.43,21.59,0.00,0.00,-1.18,-1.18,1.18,0.00
01091.HK,南方锰业,一般金属及矿石,0.42,2.07,12.41,0.71,0.00,0.00,-1.18,-1.18,1.18,0.00
03692.HK,翰森制药,药品及生物科技,28.42,172.34,28.02,4.40,0.00,0.00,-1.18,-1.18,1.18,0.00
02407.HK,高视医疗,其他医疗保健,5.00,0.74,6.94,0.40,0.00,0.00,-1.19,-1.19,1.19,0.00
00341.HK,大家乐集团,旅游及消闲设施,5.00,2.90,17.68,1.07,0.00,0.00,-1.19,-1.19,1.19,0.00
02002.HK,阳光纸业,原材料,0.83,0.88,4.99,0.16,0.00,0.00,-1.19,-1.19,1.19,0.00
00839.HK,中教控股,支援服务,1.66,4.65,5.29,0.24,0.00,0.00,-1.19,-1.19,1.19,0.00
00327.HK,百富环球,资讯科技器材,3.31,3.51,4.66,0.44,0.00,0.00,-1.19,-1.19,1.19,0.00
01883.HK,中信国际电讯,电讯,2.48,9.18,9.98,0.83,0.00,0.00,-1.20,-1.20,1.20,0.00
06660.HK,艾美疫苗,药品及生物科技,1.65,2.02,-2.71,0.66,0.00,0.00,-1.20,-1.20,1.20,0.00
03319.HK,雅生活服务,地产,1.65,2.34,20.14,0.22,0.00,0.00,-1.20,-1.20,1.20,0.00
01171.HK,兖矿能源,煤炭,11.54,115.83,10.62,1.34,0.00,0.00,-1.20,-1.20,1.20,0.00
00329.HK,东建国际,其他金融,0.25,0.37,-15.55,1.46,0.00,0.00,-1.20,-1.20,1.20,0.00
01655.HK,OKURA HOLDINGS,旅游及消闲设施,0.16,0.12,1.60,0.21,0.00,0.00,-1.20,-1.20,1.20,0.00
00696.HK,中国民航信息网络,软件服务,8.20,23.99,9.26,0.90,0.00,0.00,-1.20,-1.20,1.20,0.00
02193.HK,万景控股,建筑,0.24,0.10,-5.54,0.40,0.00,0.00,-1.21,-1.21,1.21,0.00
03288.HK,海天味业,食物饮品,29.28,171.34,20.96,3.60,0.00,0.00,-1.21,-1.21,1.21,0.00
06185.HK,康希诺生物,药品及生物科技,21.08,5.21,-2158.43,0.93,0.00,0.00,-1.22,-1.22,1.22,0.00
00690.HK,联康生物科技集团,药品及生物科技,0.08,0.48,5.18,1.17,0.00,0.00,-1.22,-1.22,1.22,0.00
02669.HK,中海物业,地产,3.23,10.61,7.01,1.64,0.00,0.00,-1.22,-1.22,1.22,0.00
01995.HK,永升服务,地产,1.61,2.77,5.73,0.49,0.00,0.00,-1.23,-1.23,1.23,0.00
01683.HK,旷逸国际,建筑,0.16,0.30,-31.98,0.58,0.00,0.00,-1.23,-1.23,1.23,0.00
03808.HK,中国重汽,工业工程,38.48,106.24,13.67,2.13,0.00,0.00,-1.23,-1.23,1.23,0.00
06083.HK,环宇物流(亚洲),工用支援,0.80,0.40,22.39,3.69,0.00,0.00,-1.23,-1.23,1.23,0.00
03718.HK,北控城市资源,工业工程,0.40,1.42,5.81,0.40,0.00,0.00,-1.23,-1.23,1.23,0.00
00596.HK,浪潮数字企业,软件服务,2.39,2.91,11.07,0.83,0.00,0.00,-1.24,-1.24,1.24,0.00
01988.HK,民生银行,银行,3.18,139.23,4.21,0.21,0.00,0.00,-1.24,-1.24,1.24,0.00
09626.HK,哔哩哔哩-W,媒体及娱乐,126.80,53.89,34.35,3.04,0.00,0.00,-1.25,-1.25,1.25,0.00
02545.HK,中赣通信,电讯,0.40,0.25,29.89,0.53,0.00,0.00,-1.25,-1.25,1.25,0.00
01115.HK,5100藏冰川,食物饮品,0.40,2.22,23.28,0.69,0.00,0.00,-1.25,-1.25,1.25,0.00
00464.HK,中国智能科技,家庭电器及用品,0.79,0.60,-12.55,-27.95,0.00,0.00,-1.25,-1.25,1.25,0.00
00279.HK,裕承科金,其他金融,0.40,0.55,-12.90,7.31,0.00,0.00,-1.25,-1.25,1.25,0.00
80388.HK,香港交易所-R,其他金融,314.00,398.10,23.62,8.18,0.00,0.00,-1.26,-1.26,1.26,0.00
06626.HK,越秀服务,地产,1.57,2.36,7.78,0.61,0.00,0.00,-1.26,-1.26,1.26,0.00
00636.HK,KLN,工用运输,5.49,9.92,7.03,0.56,0.00,0.00,-1.26,-1.26,1.26,0.00
06908.HK,宏光半导体,半导体,0.39,0.46,-3.66,0.67,0.00,0.00,-1.27,-1.27,1.27,0.00
01753.HK,兑吧,媒体及娱乐,0.16,0.17,-1.39,0.13,0.00,0.00,-1.27,-1.27,1.27,0.00
00093.HK,零在科技金融,其他金融,0.39,1.04,49.70,0.93,0.00,0.00,-1.27,-1.27,1.27,0.00
09989.HK,海普瑞,药品及生物科技,3.85,5.65,13.15,0.41,0.00,0.00,-1.28,-1.28,1.28,0.00
09919.HK,艾德韦宣集团,媒体及娱乐,0.77,0.57,6.82,1.51,0.00,0.00,-1.28,-1.28,1.28,0.00
06666.HK,恒大物业,地产,0.77,8.32,7.62,4.69,0.00,0.00,-1.28,-1.28,1.28,0.00
00799.HK,IGG,软件服务,3.08,3.53,6.08,1.02,0.00,0.00,-1.28,-1.28,1.28,0.00
06821.HK,凯莱英,药品及生物科技,107.10,38.64,31.04,1.90,0.00,0.00,-1.29,-1.29,1.29,0.00
02618.HK,京东物流,工用支援,11.44,76.38,9.71,1.26,0.00,0.00,-1.29,-1.29,1.29,0.00
00430.HK,东方兴业控股,地产,0.38,0.15,-0.31,0.16,0.00,0.00,-1.30,-1.30,1.30,0.00
02659.HK,宝济药业-B,药品及生物科技,15.95,5.20,-11.88,2.95,0.00,0.00,-1.30,-1.30,1.30,0.00
00388.HK,香港交易所,其他金融,361.80,458.70,24.32,8.32,0.00,0.00,-1.31,-1.31,1.31,0.00
01635.HK,大众公用,公用事业,2.26,6.67,21.74,0.66,0.00,0.00,-1.31,-1.31,1.31,0.00
02556.HK,迈富时,软件服务,30.10,8.06,81.84,3.74,0.00,0.00,-1.31,-1.31,1.31,0.00
00220.HK,统一企业中国,食物饮品,6.76,29.20,12.86,1.94,0.00,0.00,-1.31,-1.31,1.31,0.00
02530.HK,纽曼思,其他医疗保健,0.75,0.75,123.10,1.37,0.00,0.00,-1.32,-1.32,1.32,0.00
01257.HK,中国光大绿色环保,公用事业,0.75,1.55,13.70,0.16,0.00,0.00,-1.32,-1.32,1.32,0.00
01022.HK,飞鱼科技,软件服务,0.38,0.66,5.63,1.00,0.00,0.00,-1.32,-1.32,1.32,0.00
02138.HK,医思健康,其他医疗保健,0.37,0.44,-2.29,0.24,0.00,0.00,-1.33,-1.33,1.33,0.00
01606.HK,国银金租,其他金融,1.48,18.71,3.36,0.38,0.00,0.00,-1.33,-1.33,1.33,0.00
01431.HK,原生态牧业,食物饮品,0.22,1.04,1.70,0.17,0.00,0.00,-1.33,-1.33,1.33,0.00
00450.HK,鸿兴印刷集团,工用支援,0.74,0.67,-8.51,0.25,0.00,0.00,-1.33,-1.33,1.33,0.00
00334.HK,华显光电,资讯科技器材,0.37,0.78,5.07,0.58,0.00,0.00,-1.33,-1.33,1.33,0.00
06616.HK,环球新材国际,原材料,6.63,8.28,-19.61,2.35,0.00,0.00,-1.34,-1.34,1.34,0.00
00746.HK,理文化工,原材料,4.40,3.63,6.50,0.57,0.00,0.00,-1.35,-1.35,1.35,0.00
00354.HK,中国软件国际,软件服务,2.93,8.00,22.49,0.61,0.00,0.00,-1.35,-1.35,1.35,0.00
02880.HK,辽港股份,工用运输,0.73,17.21,10.54,0.37,0.00,0.00,-1.35,-1.35,1.35,0.00
01905.HK,海通恒信,其他金融,0.73,6.01,4.29,0.29,0.00,0.00,-1.35,-1.35,1.35,0.00
01703.HK,谊和股份,旅游及消闲设施,0.73,0.10,-16.62,47.13,0.00,0.00,-1.35,-1.35,1.35,0.00
01357.HK,美图公司,媒体及娱乐,3.64,16.47,25.53,2.66,0.00,0.00,-1.36,-1.36,1.36,0.00
03886.HK,康健国际医疗,其他医疗保健,0.22,1.48,102.71,0.49,0.00,0.00,-1.36,-1.36,1.36,0.00
01044.HK,恒安国际,消费者主要零售商,21.74,25.12,8.95,1.05,0.00,0.00,-1.36,-1.36,1.36,0.00
01919.HK,中远海控,工用运输,13.02,199.38,7.08,0.75,0.00,0.00,-1.36,-1.36,1.36,0.00
09998.HK,光荣控股,建筑,0.36,0.29,2.64,0.85,0.00,0.00,-1.37,-1.37,1.37,0.00
03877.HK,中国船舶租赁,工用运输,2.16,13.40,7.26,0.89,0.00,0.00,-1.37,-1.37,1.37,0.00
02439.HK,中宝新材,工用支援,0.36,0.43,13.40,0.56,0.00,0.00,-1.37,-1.37,1.37,0.00
01811.HK,中广核新能源,公用事业,2.16,9.27,4.32,0.64,0.00,0.00,-1.37,-1.37,1.37,0.00
00363.HK,上海实业控股,综合企业,12.18,13.24,6.56,0.26,0.00,0.00,-1.38,-1.38,1.38,0.00
02157.HK,乐普生物,药品及生物科技,3.58,6.46,22.32,4.21,0.00,0.00,-1.38,-1.38,1.38,0.00
03800.HK,协鑫科技,工业工程,0.71,23.21,-7.31,0.53,0.00,0.00,-1.39,-1.39,1.39,0.00
02347.HK,友和集团,专业零售,0.71,0.34,20.52,1.29,0.00,0.00,-1.39,-1.39,1.39,0.00
00351.HK,亚洲能源物流,工用运输,0.35,0.71,-27.51,5.18,0.00,0.00,-1.39,-1.39,1.39,0.00
02269.HK,药明生物,药品及生物科技,32.64,135.22,24.88,2.58,0.00,0.00,-1.39,-1.39,1.39,0.00
02357.HK,中航科工,工业工程,2.81,22.40,11.46,0.58,0.00,0.00,-1.40,-1.40,1.40,0.00
06198.HK,青岛港,工用运输,6.32,41.02,6.98,0.77,0.00,0.00,-1.40,-1.40,1.40,0.00
09916.HK,兴业物联,地产,0.35,0.14,2.81,0.23,0.00,0.00,-1.41,-1.41,1.41,0.00
02528.HK,尚晋国际控股,专业零售,0.70,0.28,4.85,1.32,0.00,0.00,-1.41,-1.41,1.41,0.00
01202.HK,四威科技,资讯科技器材,1.40,0.56,169.59,0.65,0.00,0.00,-1.41,-1.41,1.41,0.00
00410.HK,SOHO中国,地产,0.35,1.82,-5.65,0.05,0.00,0.00,-1.41,-1.41,1.41,0.00
02508.HK,圣贝拉集团,支援服务,3.49,2.17,4.81,1.99,0.00,0.00,-1.41,-1.41,1.41,0.00
06181.HK,老铺黄金,纺织及服饰,362.60,64.09,11.89,5.21,0.00,0.00,-1.41,-1.41,1.41,0.00
09668.HK,渤海银行,银行,0.69,12.26,2.01,0.11,0.00,0.00,-1.43,-1.43,1.43,0.00
02505.HK,EDA集团控股,工用支援,0.69,0.32,-23.75,0.54,0.00,0.00,-1.43,-1.43,1.43,0.00
00628.HK,通通AI社交,其他金融,0.34,1.79,26.26,0.70,0.00,0.00,-1.43,-1.43,1.43,0.00
02588.HK,中银航空租赁,旅游及消闲设施,78.70,54.62,8.92,1.03,0.00,0.00,-1.44,-1.44,1.44,0.00
06860.HK,指尖悦动,软件服务,0.14,0.26,-6.67,0.30,0.00,0.00,-1.45,-1.45,1.45,0.00
02298.HK,都市丽人,纺织及服饰,0.34,0.76,5.60,0.32,0.00,0.00,-1.45,-1.45,1.45,0.00
01816.HK,中广核电力,公用事业,2.72,137.36,12.91,0.96,0.00,0.00,-1.45,-1.45,1.45,0.00
01563.HK,友联国际教育租赁,支援服务,0.14,0.23,4.53,0.08,0.00,0.00,-1.45,-1.45,1.45,0.00
00570.HK,中国中药,药品及生物科技,1.36,6.85,-18.08,0.30,0.00,0.00,-1.45,-1.45,1.45,0.00
00177.HK,江苏宁沪高速公路,工用运输,9.51,47.91,9.00,0.98,0.00,0.00,-1.45,-1.45,1.45,0.00
01328.HK,金涌投资,支援服务,4.07,1.04,-118.65,1.00,0.00,0.00,-1.45,-1.45,1.45,0.00
82331.HK,李宁-R,纺织及服饰,12.84,33.19,11.31,1.20,0.00,0.00,-1.46,-1.46,1.46,0.00
00603.HK,中油燃气,公用事业,0.14,0.76,9.43,0.19,0.00,0.00,-1.46,-1.46,1.46,0.00
00386.HK,中国石油化工股份,石油及天然气,4.04,488.54,11.96,0.52,0.00,0.00,-1.46,-1.46,1.46,0.00
00108.HK,国锐生活,地产,2.02,6.71,-61.20,6.95,0.00,0.00,-1.46,-1.46,1.46,0.00
01658.HK,邮储银行,银行,4.71,565.65,5.74,0.48,0.00,0.00,-1.46,-1.46,1.46,0.00
06063.HK,智中国际,建筑,0.67,1.34,-405.20,10.66,0.00,0.00,-1.47,-1.47,1.47,0.00
02170.HK,贝康医疗-B,药品及生物科技,1.34,0.37,-1.48,0.35,0.00,0.00,-1.47,-1.47,1.47,0.00
03708.HK,世界数字经济产业,建筑,0.20,0.14,-24.49,9.36,0.00,0.00,-1.49,-1.49,1.49,0.00
06699.HK,时代天使,其他医疗保健,66.25,11.32,51.16,2.91,0.00,0.00,-1.49,-1.49,1.49,0.00
06068.HK,光正教育,支援服务,0.07,0.14,6.97,0.19,0.00,0.00,-1.49,-1.49,1.49,0.00
00393.HK,旭日企业,建筑,1.32,1.98,26.34,0.66,0.00,0.00,-1.49,-1.49,1.49,0.00
02506.HK,讯飞医疗科技,其他医疗保健,78.95,9.54,-133.05,9.61,0.00,0.00,-1.50,-1.50,1.50,0.00
06601.HK,朝云集团,消费者主要零售商,1.97,2.63,10.61,0.78,0.00,0.00,-1.50,-1.50,1.50,0.00
00258.HK,汤臣集团,地产,1.97,4.45,5.62,0.34,0.00,0.00,-1.50,-1.50,1.50,0.00
01070.HK,TCL电子,家庭电器及用品,12.47,31.44,11.67,1.64,0.00,0.00,-1.50,-1.50,1.50,0.00
06049.HK,保利物业,地产,26.04,14.41,8.40,1.23,0.00,0.00,-1.51,-1.51,1.51,0.00
06866.HK,佐力科创,其他金融,0.33,0.38,5.79,0.17,0.00,0.00,-1.52,-1.52,1.52,0.00
01759.HK,中油洁能控股,公用事业,0.65,0.14,-4.87,0.37,0.00,0.00,-1.52,-1.52,1.52,0.00
01084.HK,绿新生物科技,食物饮品,0.65,0.57,77.90,0.61,0.00,0.00,-1.52,-1.52,1.52,0.00
00420.HK,福田实业,纺织及服饰,0.65,0.80,11.17,0.25,0.00,0.00,-1.52,-1.52,1.52,0.00
00348.HK,中国智能健康,药品及生物科技,0.07,0.05,-19.22,-2.39,0.00,0.00,-1.52,-1.52,1.52,0.00
02869.HK,绿城服务,地产,3.88,12.15,12.46,1.38,0.00,0.00,-1.52,-1.52,1.52,0.00
02589.HK,沪上阿姨,食物饮品,131.80,13.87,24.98,6.51,0.00,0.00,-1.53,-1.53,1.53,0.00
02328.HK,中国财险,保险,14.12,314.07,7.44,0.94,0.00,0.00,-1.53,-1.53,1.53,0.00
02878.HK,晶门半导体,半导体,0.32,0.80,25.50,0.72,0.00,0.00,-1.54,-1.54,1.54,0.00
02182.HK,天长集团,工业工程,0.32,0.20,-13.72,0.26,0.00,0.00,-1.54,-1.54,1.54,0.00
01788.HK,国泰君安国际,其他金融,1.92,18.30,13.60,1.15,0.00,0.00,-1.54,-1.54,1.54,0.00
01712.HK,龙资源,黄金及贵金属,4.48,0.85,2.72,0.90,0.00,0.00,-1.54,-1.54,1.54,0.00
02367.HK,巨子生物,其他医疗保健,25.50,27.07,12.77,2.49,0.00,0.00,-1.54,-1.54,1.54,0.00
00656.HK,复星国际,综合企业,3.82,31.08,-1.20,0.30,0.00,0.00,-1.55,-1.55,1.55,0.00
00103.HK,首佳科技,工业工程,1.91,0.99,18.25,0.51,0.00,0.00,-1.55,-1.55,1.55,0.00
02543.HK,大行科工,家庭电器及用品,25.40,0.83,11.84,1.42,0.00,0.00,-1.55,-1.55,1.55,0.00
02583.HK,西普尼,纺织及服饰,48.24,2.84,25.15,2.49,0.00,0.00,-1.55,-1.55,1.55,0.00
01800.HK,中国交通建设,建筑,3.78,61.29,4.00,0.19,0.00,0.00,-1.56,-1.56,1.56,0.00
00301.HK,三和精化,原材料,3.78,1.78,-52.33,8.52,0.00,0.00,-1.56,-1.56,1.56,0.00
00197.HK,亨泰,食物饮品,0.32,0.07,-0.33,0.12,0.00,0.00,-1.56,-1.56,1.56,0.00
00023.HK,东亚银行,银行,12.60,33.32,9.52,0.32,0.00,0.00,-1.56,-1.56,1.56,0.00
03613.HK,同仁堂国药,药品及生物科技,6.26,5.24,13.19,1.25,0.00,0.00,-1.57,-1.57,1.57,0.00
02623.HK,香港黄金产业集团,一般金属及矿石,4.38,2.30,-23.77,3.00,0.00,0.00,-1.57,-1.57,1.57,0.00
00991.HK,大唐发电,公用事业,2.50,46.27,6.18,1.11,0.00,0.00,-1.57,-1.57,1.57,0.00
00817.HK,中国金茂,地产,1.25,16.89,12.17,0.40,0.00,0.00,-1.57,-1.57,1.57,0.00
00151.HK,中国旺旺,食物饮品,3.73,44.02,9.75,2.25,0.00,0.00,-1.58,-1.58,1.58,0.00
01812.HK,晨鸣纸业,原材料,0.62,1.82,-0.22,3.87,0.00,0.00,-1.59,-1.59,1.59,0.00
00111.HK,信达国际控股,其他金融,0.62,0.40,4.94,0.37,0.00,0.00,-1.59,-1.59,1.59,0.00
06818.HK,中国光大银行,银行,3.09,182.57,4.30,0.32,0.00,0.00,-1.59,-1.59,1.59,0.00
06098.HK,碧桂园服务,地产,4.93,16.06,24.12,0.41,0.00,0.00,-1.79,-1.79,1.79,0.00
03866.HK,青岛银行,银行,4.32,25.14,4.12,0.52,0.00,0.00,-1.59,-1.59,1.59,0.00
02158.HK,医渡科技,其他医疗保健,4.30,4.39,-45.94,1.08,0.00,0.00,-1.60,-1.60,1.60,0.00
02107.HK,第一服务控股,地产,0.24,0.31,-5.34,0.52,0.00,0.00,-1.61,-1.61,1.61,0.00
02888.HK,渣打集团,银行,208.00,456.15,11.53,1.30,0.00,0.00,-1.61,-1.61,1.61,0.00
00046.HK,科联系统,软件服务,1.22,0.30,16.16,0.60,0.00,0.00,-1.61,-1.61,1.61,0.00
09880.HK,优必选,软件服务,91.30,45.96,-59.03,5.75,0.00,0.00,-1.62,-1.62,1.62,0.00
01522.HK,京投交通科技,工业工程,0.24,0.51,3.80,0.17,0.00,0.00,-1.62,-1.62,1.62,0.00
00868.HK,信义玻璃,工业工程,8.48,37.52,12.42,0.92,0.00,0.00,-1.62,-1.62,1.62,0.00
