ticker,name,sector,price,market_cap_b,pe,pb,roe,revenue_growth,momentum_20d,momentum_60d,volatility_20d,dividend_yield
ARI,阿波罗房地产金融,金融,10.77,1.41,11.11,0.78,0.00,0.00,0.19,0.19,0.19,0.00
MDU,MDU Resources Group Inc,公用事业,21.70,4.54,23.97,1.56,0.00,0.00,0.18,0.18,0.18,0.00
MUC,BlackRock MuniHoldings Californ,美股,10.90,0.00,0.00,0.00,0.00,0.00,0.18,0.18,0.18,0.00
MCN,XAI Madison Equity Premium Inco,美股,5.47,0.00,0.00,0.00,0.00,0.00,0.18,0.18,0.18,0.00
EDF,Virtus Stone Harbor Emerging Ma,美股,5.52,0.00,0.00,0.00,0.00,0.00,0.18,0.18,0.18,0.00
AOMD,Angel Oak Mortgage REIT Inc Not,美股,24.95,0.00,0.00,0.00,0.00,0.00,0.18,0.18,0.18,0.00
FMN,Federated Premier Municipal Inc,美股,11.34,0.00,0.00,0.00,0.00,0.00,0.18,0.18,0.18,0.00
RSF,RiverNorth Capital and Income F,美股,14.62,0.00,0.00,0.00,0.00,0.00,0.17,0.17,0.17,0.00
HF,DGA Core Plus Absolute Return E,美股,22.03,0.00,0.00,0.00,0.00,0.00,0.17,0.17,0.17,0.00
UA,安德玛-C,非日常生活消费品,5.89,2.51,-5.07,1.78,0.00,0.00,0.17,0.17,0.17,0.00
EPR,EPR不动产,房地产,59.04,4.52,16.62,1.95,0.00,0.00,0.17,0.17,0.17,0.00
UHT,Universal Health Realty Income,房地产,41.74,0.58,32.44,3.92,0.00,0.00,0.17,0.17,0.17,0.00
USPH,美国理疗保健,医疗保健,66.32,1.01,29.07,2.15,0.00,0.00,0.17,0.17,0.17,0.00
MSB,美莎比信托,原材料,24.35,0.32,28.21,17.42,0.00,0.00,0.16,0.16,0.16,0.00
CWEN,Clearway Energy Inc-C,公用事业,36.84,7.56,840.23,4.29,0.00,0.00,0.16,0.16,0.16,0.00
BN,布鲁克菲尔德,房地产,43.00,105.40,78.89,2.25,0.00,0.00,0.16,0.16,0.16,0.00
NKX,Nuveen California AMT-Free Qual,美股,12.38,0.00,0.00,0.00,0.00,0.00,0.16,0.16,0.16,0.00
TWO,Two Harbors Investment Corp,金融,12.39,1.30,-3.79,0.75,0.00,0.00,0.16,0.16,0.16,0.00
CURB,Curbline Properties Corp,房地产,31.33,3.31,100.68,1.75,0.00,0.00,0.16,0.16,0.16,0.00
OR,OR Royalties Inc,原材料,31.46,5.90,23.22,4.00,0.00,0.00,0.16,0.16,0.16,0.00
FINS,Angel Oak Financial Strategies,美股,12.62,0.00,0.00,0.00,0.00,0.00,0.16,0.16,0.16,0.00
CIMO,Chimera Investment Corp Notes,美股,25.41,0.00,0.00,0.00,0.00,0.00,0.16,0.16,0.16,0.00
LEO,BNY Mellon Strategic Municipals,美股,6.45,0.00,0.00,0.00,0.00,0.00,0.16,0.16,0.16,0.00
DKS,迪克体育用品,非日常生活消费品,237.29,21.24,23.47,3.79,0.00,0.00,0.15,0.15,0.15,0.00
DVA,达维塔保健,医疗保健,213.36,13.70,17.53,-18.13,0.00,0.00,0.15,0.15,0.15,0.00
CUBE,CubeSmart,房地产,40.65,9.20,28.11,3.47,0.00,0.00,0.15,0.15,0.15,0.00
WBS,韦伯斯特金融,金融,75.52,12.24,11.97,1.28,0.00,0.00,0.15,0.15,0.15,0.00
PNI,PIMCO New York Municipal Income,美股,7.00,0.00,0.00,0.00,0.00,0.00,0.14,0.14,0.14,0.00
TKO,TKO Group Holdings Inc-A,非日常生活消费品,203.80,38.95,172.09,11.54,0.00,0.00,0.14,0.14,0.14,0.00
MTDR,Matador Resources Co,能源,50.16,6.23,12.89,1.12,0.00,0.00,0.14,0.14,0.14,0.00
JBGS,JBG史密斯地产,房地产,14.39,1.07,-9.57,0.94,0.00,0.00,0.14,0.14,0.14,0.00
POR,波特兰通用电气,公用事业,51.60,5.97,23.79,1.45,0.00,0.00,0.14,0.14,0.14,0.00
BRT,BRT房地产信托,房地产,14.71,0.28,-22.55,1.64,0.00,0.00,0.14,0.14,0.14,0.00
SO,南方电力,公用事业,95.91,108.12,24.78,2.91,0.00,0.00,0.14,0.14,0.14,0.00
VYX,NCR Voyix Corp,信息技术,7.51,1.03,13.99,0.91,0.00,0.00,0.13,0.13,0.13,0.00
MFSM,MFS Active Intermediate Muni Bo,美股,25.21,0.00,0.00,0.00,0.00,0.00,0.13,0.13,0.13,0.00
IIF,Morgan Stanley India Investment,美股,22.70,0.00,0.00,0.00,0.00,0.00,0.13,0.13,0.13,0.00
MOV,摩凡陀,非日常生活消费品,38.09,0.85,26.41,1.67,0.00,0.00,0.13,0.13,0.13,0.00
IIPR,Innovative Industrial Propertie,房地产,61.16,1.76,14.67,0.93,0.00,0.00,0.13,0.13,0.13,0.00
IVR,景顺抵押资本,金融,7.83,0.73,11.77,0.83,0.00,0.00,0.13,0.13,0.13,0.00
SBI,Western Asset Intermediate Muni,美股,7.86,0.00,0.00,0.00,0.00,0.00,0.13,0.13,0.13,0.00
BBN,BlackRock Taxable Municipal Bon,美股,16.07,0.00,0.00,0.00,0.00,0.00,0.12,0.12,0.12,0.00
ATHS,Athene Holding Ltd Notes,美股,24.40,0.00,0.00,0.00,0.00,0.00,0.12,0.12,0.12,0.00
SABA,Saba Capital Income & Opportuni,美股,8.24,0.00,0.00,0.00,0.00,0.00,0.12,0.12,0.12,0.00
EICA,Eagle Point Income Co Inc Serie,金融,24.90,0.04,0.00,0.00,0.00,0.00,0.12,0.12,0.12,0.00
OWL,Blue Owl Capital Inc-A,金融,8.48,13.22,152.06,6.30,0.00,0.00,0.12,0.12,0.12,0.00
BNT,Brookfield Wealth Solutions Ltd,金融,42.97,14.29,29.59,0.86,0.00,0.00,0.12,0.12,0.12,0.00
XFLT,XAI Floating Rate & Alternative,美股,17.19,0.00,0.00,0.00,0.00,0.00,0.12,0.12,0.12,0.00
RNST,Renasant Corp,金融,43.34,4.00,17.54,1.03,0.00,0.00,0.12,0.12,0.12,0.00
CPA,科帕控股,工业,157.04,6.41,9.06,2.23,0.00,0.00,0.11,0.11,0.11,0.00
FNV,Franco-Nevada Corp,原材料,210.00,40.50,29.54,5.00,0.00,0.00,0.11,0.11,0.11,0.00
SM,SM Energy Co,能源,26.52,6.36,48.54,0.93,0.00,0.00,0.11,0.11,0.11,0.00
VEL,Velocity Financial Inc,金融,17.75,0.70,6.42,1.00,0.00,0.00,0.11,0.11,0.11,0.00
GD,通用动力,工业,344.70,93.22,21.47,3.57,0.00,0.00,0.11,0.11,0.11,0.00
GBTG,Global Business Travel Group In,信息技术,9.39,4.90,56.94,3.04,0.00,0.00,0.11,0.11,0.11,0.00
MFG,瑞穗金融,金融,9.59,116.93,14.97,1.65,0.00,0.00,0.10,0.10,0.10,0.00
SAGU,Shreya Acquisition Group-A,金融,9.90,0.16,0.00,-2013.10,0.00,0.00,0.10,0.10,0.10,0.00
MZYX,MOZAYYX Acquisition Corp-A,金融,9.91,0.37,0.00,1.28,0.00,0.00,0.10,0.10,0.10,0.00
TRAD,APEX Tech Acquisition Inc,金融,9.95,0.14,0.00,1.26,0.00,0.00,0.10,0.10,0.10,0.00
HHH,Howard Hughes Holdings Inc,房地产,69.96,4.17,34.31,1.10,0.00,0.00,0.10,0.10,0.10,0.00
EAI,Entergy Arkansas LLC Bonds 2066,美股,20.15,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.10,0.00
PLUN,Plutonian Acquisition Corp II-A,金融,9.98,0.13,-1677.44,-2312.18,0.00,0.00,0.10,0.10,0.10,0.00
BUXX,Strive Enhanced Income Short Ma,美股,20.27,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.10,0.00
ADNT,Adient plc,非日常生活消费品,20.29,1.59,26.97,0.93,0.00,0.00,0.10,0.10,0.10,0.00
MTAL,Metals Acquisition Corp II-A,金融,10.17,0.31,0.00,1.40,0.00,0.00,0.10,0.10,0.10,0.00
FCRS,FutureCrest Acquisition Corp-A,金融,10.20,0.37,0.00,1.31,0.00,0.00,0.10,0.10,0.10,0.00
ENJ,Entergy New Orleans LLC Bonds,美股,20.48,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.10,0.00
BGT,BlackRock Floating Rate Income,美股,10.60,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.09,0.00
NRK,Nuveen New York AMT-Free Qualit,美股,10.61,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.09,0.00
BXDC,Blackstone Digital Infrastructu,房地产,21.56,1.89,0.00,0.00,0.00,0.00,0.09,0.09,0.09,0.00
SBXD,SilverBox Corp IV-A,金融,10.82,0.28,53.38,1.36,0.00,0.00,0.09,0.09,0.09,0.00
CDLR,Cadeler AS ADR,工业,21.79,2.10,6.61,1.09,0.00,0.00,0.09,0.09,0.09,0.00
NEE,新纪元能源,公用事业,87.70,182.91,22.35,3.31,0.00,0.00,0.09,0.09,0.09,0.00
HUN,亨斯曼材料,原材料,11.33,1.99,-5.98,0.74,0.00,0.00,0.09,0.09,0.09,0.00
NAN,Nuveen New York Quality Municip,美股,11.61,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.09,0.00
MCS,马库斯,非日常生活消费品,23.42,0.72,50.84,1.63,0.00,0.00,0.09,0.09,0.09,0.00
TNET,TriNet Group Inc,工业,47.25,2.17,13.65,26.16,0.00,0.00,0.08,0.08,0.08,0.00
NMS,Nuveen Minnesota Quality Munici,美股,12.01,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.08,0.00
MUJ,BlackRock MuniHoldings New Jers,美股,12.24,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.08,0.00
O,Realty Income Corp,房地产,62.04,57.85,51.63,1.48,0.00,0.00,0.08,0.08,0.08,0.00
KB,韩国国民银行,金融,99.99,35.54,8.43,0.86,0.00,0.00,0.08,0.08,0.08,0.00
ARDC,Ares Dynamic Credit Allocation,美股,12.55,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.08,0.00
JRI,Nuveen Real Asset Income and Gr,美股,12.58,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.08,0.00
TEO,阿根廷电信,通讯服务,12.75,5.49,26.16,0.98,0.00,0.00,0.08,0.08,0.08,0.00
NIE,Virtus Equity & Convertible Inc,美股,26.20,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.08,0.00
SAN,桑坦德银行,金融,13.38,196.54,10.30,1.62,0.00,0.00,0.07,0.07,0.07,0.00
PHM,普得集团(帕尔迪),非日常生活消费品,135.81,25.87,12.66,2.00,0.00,0.00,0.07,0.07,0.07,0.00
TALO,Talos Energy Inc,能源,13.72,2.29,-3.09,1.22,0.00,0.00,0.07,0.07,0.07,0.00
MCB,Metropolitan Bank Holding Corp,金融,97.55,1.21,14.03,1.27,0.00,0.00,0.07,0.07,0.07,0.00
TYG,Tortoise Energy Infrastructure,美股,43.13,5.46,0.00,0.00,0.00,0.00,0.07,0.07,0.07,0.00
TMHC,Taylor Morrison Home Corp,非日常生活消费品,71.98,6.62,9.92,1.06,0.00,0.00,0.07,0.07,0.07,0.00
GTLS,查特工业,工业,208.84,10.00,-385.98,3.17,0.00,0.00,0.07,0.07,0.07,0.00
EW,爱德华兹生命科学,医疗保健,89.72,51.66,47.13,5.00,0.00,0.00,0.07,0.07,0.07,0.00
TISI,Team Inc,工业,16.90,0.08,-2.51,5.01,0.00,0.00,0.06,0.06,0.06,0.00
ABXL,Abacus Global Management Inc No,美股,25.49,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.06,0.00
EVTR,Eaton Vance Total Return Bond E,美股,51.04,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.06,0.00
PHI,菲律宾长途电话,通讯服务,17.94,3.88,8.03,1.82,0.00,0.00,0.06,0.06,0.06,0.00
LGI,Lazard Global Total Return and,美股,18.12,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.06,0.00
HYTR,Counterpoint High Yield Trend E,美股,21.34,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.05,0.00
WENC,West Enclave Merger Corp,金融,9.94,0.16,0.00,439.12,0.00,0.00,0.05,0.05,0.05,0.00
PAM,Pampa Energia SA ADR,公用事业,79.93,4.30,9.85,1.14,0.00,0.00,0.05,0.05,0.05,0.00
ELC,Entergy Louisiana Inc Bonds,美股,20.01,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.05,0.00
BFH,Bread Financial Holdings Inc,工业,104.96,4.24,7.56,1.28,0.00,0.00,0.05,0.05,0.05,0.00
BBWI,Bath & Body Works Inc,非日常生活消费品,21.82,4.40,6.05,-3.88,0.00,0.00,0.05,0.05,0.05,0.00
BTT,BlackRock Municipal 2030 Target,美股,22.62,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.04,0.00
SRJN,Spire Inc Notes,美股,23.76,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.04,0.00
GBX,格林布赖尔,工业,49.90,1.54,10.41,0.99,0.00,0.00,0.04,0.04,0.04,0.00
MFAN,MFA Financial Inc Notes,美股,25.20,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.04,0.00
TWOD,Two Harbors Investment Corp Not,美股,25.38,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.04,0.00
JHG,骏利亨德森集团,金融,51.92,8.00,10.18,1.55,0.00,0.00,0.04,0.04,0.04,0.00
BOH,夏威夷银行,金融,81.78,3.24,14.77,1.75,0.00,0.00,0.04,0.04,0.04,0.00
ED,爱迪生联合电气,公用事业,110.76,40.82,18.93,1.59,0.00,0.00,0.04,0.04,0.04,0.00
MET,大都会人寿,金融,84.63,54.45,15.05,1.99,0.00,0.00,0.04,0.04,0.04,0.00
TXNM,TXNM Energy Inc,公用事业,57.49,6.36,43.38,1.83,0.00,0.00,0.03,0.03,0.03,0.00
RHI,罗致恒富,工业,30.09,3.08,23.78,2.50,0.00,0.00,0.03,0.03,0.03,0.00
HIMS,Hims & Hers Health Inc-A,医疗保健,32.71,7.57,-572.04,16.97,0.00,0.00,0.03,0.03,0.03,0.00
MUSE,TCW Multisector Credit Income E,美股,49.89,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.03,0.00
TAP,摩森康胜-B,日常消费品,40.54,7.21,-3.42,0.72,0.00,0.00,0.02,0.02,0.02,0.00
CSR,Centerspace,房地产,56.75,0.95,114.49,1.36,0.00,0.00,0.02,0.02,0.02,0.00
MMK,State Street Prime Money Market,美股,100.23,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.00
CIMN,Chimera Investment Corp Notes,美股,25.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
YCY,AA Mission Acquisition Corp II-,金融,10.18,0.15,0.00,1.31,0.00,0.00,0.00,0.00,0.00,0.00
WLYB,约翰威立国际出版-B,非日常生活消费品,44.92,2.28,10.29,2.69,0.00,0.00,0.00,0.00,0.00,0.00
WIT,维布络,信息技术,2.19,22.97,16.00,2.38,0.00,0.00,0.00,0.00,0.00,0.00
WDS,Woodside Energy Group Ltd ADR,能源,19.06,36.23,13.33,1.01,0.00,0.00,0.00,0.00,0.00,0.00
WD,Walker & Dunlop Inc,金融,53.00,1.82,26.23,1.06,0.00,0.00,0.00,0.00,0.00,0.00
VTEX,VTEX-A,通讯服务,3.68,0.63,27.03,2.69,0.00,0.00,0.00,0.00,0.00,0.00
VET,朱砂能源,能源,9.42,1.44,-2.44,0.98,0.00,0.00,0.00,0.00,0.00,0.00
TVC,Tennessee Valley Authority Seri,美股,23.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SPXX,Nuveen S&P 500 Dynamic Overwrit,美股,17.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SBXE,SilverBox Corp V-A,金融,10.05,0.35,0.00,1.34,0.00,0.00,0.00,0.00,0.00,0.00
SAV,Saratoga Investment Corp Notes,美股,24.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SAR,Saratoga Investment Corp,金融,22.10,0.36,9.82,0.91,0.00,0.00,0.00,0.00,0.00,0.00
RLX,雾芯科技,日常消费品,1.79,2.19,15.49,0.95,0.00,0.00,0.00,0.00,0.00,0.00
RFMZ,RiverNorth Flexible Municipal I,美股,13.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
RFM,RiverNorth Flexible Municipal I,美股,14.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
QRED,QuasarEdge Acquisition Corp,金融,9.95,0.16,0.00,1.37,0.00,0.00,0.00,0.00,0.00,0.00
QLEP,Quantum Leap Acquisition Corp-A,金融,9.94,0.28,0.00,-2741.96,0.00,0.00,0.00,0.00,0.00,0.00
PRA,ProAssurance Corp,金融,25.00,1.29,19.79,0.96,0.00,0.00,0.00,0.00,0.00,0.00
PMTW,PennyMac Mortgage Investment Tr,美股,25.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PAII,Pyrophyte Acquisition Corp II-A,金融,10.20,0.28,0.00,1.41,0.00,0.00,0.00,0.00,0.00,0.00
PAI,Western Asset Investment Grade,美股,12.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NU,Nu Holdings Ltd-A,金融,12.46,60.58,19.03,4.81,0.00,0.00,0.00,0.00,0.00,0.00
NNY,Nuveen New York Municipal Value,美股,8.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NE,Noble Corp plc-A,能源,39.17,6.25,27.27,1.36,0.00,0.00,0.00,0.00,0.00,0.00
NAC,Nuveen California Quality Munic,美股,11.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MXE,The Mexico Equity and Income Fu,美股,12.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MTNE,CH4 Natural Solutions Corp-A,金融,9.87,0.29,-1282.28,-792.02,0.00,0.00,0.00,0.00,0.00,0.00
MMU,Western Asset Managed Municipal,美股,10.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MMT,Aberdeen Multi-Market Income Fu,美股,4.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MFAO,MFA Financial Inc Notes,美股,25.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
LVWR,LiveWire Group Inc,非日常生活消费品,1.01,0.21,-2.80,7.30,0.00,0.00,0.00,0.00,0.00,0.00
LOCL,Local Bounti Corp,日常消费品,1.29,0.03,-0.42,-0.17,0.00,0.00,0.00,0.00,0.00,0.00
LANV,复朗集团,非日常生活消费品,1.50,0.19,-0.67,-0.65,0.00,0.00,0.00,0.00,0.00,0.00
KTN,Structured Products Corp Credit,美股,26.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
KTH,Structured Products Corp CorTS,美股,28.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
KT,韩国电信,通讯服务,17.81,8.59,8.02,0.62,0.00,0.00,0.00,0.00,0.00,0.00
KPET,KPET Ultra Paceline Corp-A,金融,10.01,0.29,0.00,-3693.75,0.00,0.00,0.00,0.00,0.00,0.00
KORE,KORE Group Holdings Inc,信息技术,9.20,0.16,-2.12,-0.85,0.00,0.00,0.00,0.00,0.00,0.00
KEN,Kenon Holdings Ltd,公用事业,66.60,3.47,43.23,2.31,0.00,0.00,0.00,0.00,0.00,0.00
JENA,Jena Acquisition Corp II-A,金融,10.35,0.30,0.00,1.34,0.00,0.00,0.00,0.00,0.00,0.00
IPB,MERRILL LYNCH DEPOSITOR INC Tru,美股,25.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
IGR,CBRE Global Real Estate Income,美股,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HKD,尚乘数科,信息技术,1.56,0.49,8.96,1.84,0.00,0.00,0.00,0.00,0.00,0.00
GLED,GalaxyEdge Acquisition Corp,金融,9.95,0.16,0.00,1.37,0.00,0.00,0.00,0.00,0.00,0.00
FMC,FMC Corp,原材料,11.32,1.42,-0.57,0.78,0.00,0.00,0.00,0.00,0.00,0.00
FIRY,Firy Inc-A,金融,8.36,0.13,-2.03,1.28,0.00,0.00,0.00,0.00,0.00,0.00
FEDU,四季教育,非日常生活消费品,10.50,0.02,5.34,0.35,0.00,0.00,0.00,0.00,0.00,0.00
EVH,Evolent Health Inc-A,医疗保健,5.03,0.57,-1.14,1.43,0.00,0.00,0.00,0.00,0.00,0.00
EVG,Eaton Vance Short Duration Dive,美股,10.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
EVAC,EQV Ventures Acquisition Corp I,金融,10.18,0.59,46.47,1.30,0.00,0.00,0.00,0.00,0.00,0.00
ETSS,Energy Transition Special Oppor,金融,9.90,0.20,0.00,-9601.40,0.00,0.00,0.00,0.00,0.00,0.00
EFC,Ellington投资,金融,13.65,1.71,8.02,0.89,0.00,0.00,0.00,0.00,0.00,0.00
ECCU,Eagle Point Credit Co Notes,美股,25.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
EARN,Ellington Credit Co,金融,4.49,0.17,25.62,0.87,0.00,0.00,0.00,0.00,0.00,0.00
DTG,DTE Energy Co Series E Debentur,美股,17.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
DMO,Western Asset Mortgage Opportun,美股,10.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
DMB,BNY Mellon Municipal Bond Infra,美股,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
DHF,BNY Mellon High Yield Strategie,美股,2.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CWK,Cushman & Wakefield Ltd,房地产,13.00,3.05,41.33,1.56,0.00,0.00,0.00,0.00,0.00,0.00
CNA,CNA金融,金融,46.94,12.70,10.45,1.17,0.00,0.00,0.00,0.00,0.00,0.00
CCZ,Comcast Corp Debentures,美股,65.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
BWG,BrandywineGLOBAL Global Income,美股,7.88,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
BIT,BlackRock Multi-Sector Income T,美股,12.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
BIII,Black Spade Acquisition III Co-,金融,9.97,0.23,0.00,1.37,0.00,0.00,0.00,0.00,0.00,0.00
BCSS,Bain Capital GSS Investment Cor,金融,10.28,0.60,0.00,1.32,0.00,0.00,0.00,0.00,0.00,0.00
BCE,加拿大贝尔,通讯服务,23.20,21.63,4.60,1.29,0.00,0.00,0.00,0.00,0.00,0.00
BALY,Bally's Corp,非日常生活消费品,14.46,0.71,-1.25,0.89,0.00,0.00,0.00,0.00,0.00,0.00
AVBC,Avidia Bancorp Inc,金融,20.21,0.41,28.39,1.06,0.00,0.00,0.00,0.00,0.00,0.00
AIIA,AI Infrastructure Acquisition C,金融,10.23,0.20,0.00,1.40,0.00,0.00,0.00,0.00,0.00,0.00
MMKT,Texas Capital Government Money,美股,100.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
DD,陶氏杜邦,原材料,137.80,18.61,-641.57,1.33,0.00,0.00,-0.01,-0.01,0.01,0.00
GAM,General American Investors Co I,美股,62.42,0.00,0.00,0.00,0.00,0.00,-0.02,-0.02,0.02,0.00
TSN,泰森食品,日常消费品,57.80,20.35,44.93,1.12,0.00,0.00,-0.02,-0.02,0.02,0.00
HOV,霍夫纳尼安,非日常生活消费品,141.88,0.83,22.76,1.01,0.00,0.00,-0.02,-0.02,0.02,0.00
RRC,山脉资源,能源,36.31,8.56,9.48,1.86,0.00,0.00,-0.03,-0.03,0.03,0.00
APAM,Artisan Partners Asset Manageme,金融,34.84,2.82,9.83,7.26,0.00,0.00,-0.03,-0.03,0.03,0.00
AXP,美国运通,金融,342.46,233.67,20.83,6.87,0.00,0.00,-0.03,-0.03,0.03,0.00
RSG,共和废品处理,工业,213.50,65.69,30.28,5.48,0.00,0.00,-0.04,-0.04,0.04,0.00
AQNB,Algonquin Power & Utilities Cor,美股,25.54,0.00,0.00,0.00,0.00,0.00,-0.04,-0.04,0.04,0.00
PMTU,PennyMac Mortgage Investment Tr,美股,25.36,0.00,0.00,0.00,0.00,0.00,-0.04,-0.04,0.04,0.00
BWNB,Babcock & Wilcox Enterprises In,美股,25.00,0.00,0.00,0.00,0.00,0.00,-0.04,-0.04,0.04,0.00
ECCC,Eagle Point Credit Co Series C,金融,24.99,0.05,0.00,0.00,0.00,0.00,-0.04,-0.04,0.04,0.00
CVE,Cenovus能源,能源,24.68,46.11,13.63,1.97,0.00,0.00,-0.04,-0.04,0.04,0.00
RCD,Ready Capital Corp Notes,美股,22.50,0.00,0.00,0.00,0.00,0.00,-0.04,-0.04,0.04,0.00
ENO,Entergy New Orleans LLC Bonds,美股,21.78,0.00,0.00,0.00,0.00,0.00,-0.05,-0.05,0.05,0.00
CUBB,Customers Bancorp Inc Notes,美股,21.65,0.00,0.00,0.00,0.00,0.00,-0.05,-0.05,0.05,0.00
JACS,Jackson Acquisition Co II-A,金融,10.63,0.31,35.53,1.29,0.00,0.00,-0.05,-0.05,0.05,0.00
STAG,STAG Industrial Inc,房地产,39.09,7.47,30.62,2.08,0.00,0.00,-0.05,-0.05,0.05,0.00
RM,Regional Management Corp,金融,38.93,0.36,7.34,0.95,0.00,0.00,-0.05,-0.05,0.05,0.00
PRI,Primerica Inc,金融,281.37,8.77,11.36,3.48,0.00,0.00,-0.05,-0.05,0.05,0.00
DDS,狄乐百货,非日常生活消费品,581.22,9.08,13.82,4.48,0.00,0.00,-0.05,-0.05,0.05,0.00
RAMP,LiveRamp Holdings Inc,信息技术,37.43,2.25,15.41,2.31,0.00,0.00,-0.05,-0.05,0.05,0.00
FRT,FRT信托,房地产,124.55,10.76,21.25,3.25,0.00,0.00,-0.06,-0.06,0.06,0.00
TY,Tri Continental Corporation,美股,34.86,0.00,0.00,0.00,0.00,0.00,-0.06,-0.06,0.06,0.00
NWN,西北天然气,公用事业,50.50,2.13,17.29,1.35,0.00,0.00,-0.06,-0.06,0.06,0.00
DBRG,DigitalBridge Group Inc-A,房地产,15.72,2.87,19.36,1.36,0.00,0.00,-0.06,-0.06,0.06,0.00
BNH,Brookfield Finance Inc Notes,美股,15.23,0.00,0.00,0.00,0.00,0.00,-0.07,-0.07,0.07,0.00
FN,Fabrinet,信息技术,567.79,20.34,48.33,8.83,0.00,0.00,-0.07,-0.07,0.07,0.00
BNJ,Brookfield Finance Inc Notes,美股,14.93,0.00,0.00,0.00,0.00,0.00,-0.07,-0.07,0.07,0.00
HOMB,Home BancShares Inc,金融,28.71,5.78,12.09,1.33,0.00,0.00,-0.07,-0.07,0.07,0.00
NXP,Nuveen Select Tax-Free Income P,美股,14.24,0.00,0.00,0.00,0.00,0.00,-0.07,-0.07,0.07,0.00
GYLD,Arrow Dow Jones Global Yield ET,美股,13.91,0.00,0.00,0.00,0.00,0.00,-0.07,-0.07,0.07,0.00
OGN,Organon & Co,医疗保健,13.47,3.54,14.38,3.92,0.00,0.00,-0.07,-0.07,0.07,0.00
BCGD,Baron Global Durable Advantage,美股,25.66,0.00,0.00,0.00,0.00,0.00,-0.08,-0.08,0.08,0.00
BEPC,Brookfield Renewable Corp-A,公用事业,37.62,5.56,-1.23,-2.11,0.00,0.00,-0.08,-0.08,0.08,0.00
WM,美国废物管理,工业,223.08,89.58,32.06,8.94,0.00,0.00,-0.08,-0.08,0.08,0.00
DTK,DTE Energy Co Series H Debentur,美股,23.66,0.00,0.00,0.00,0.00,0.00,-0.08,-0.08,0.08,0.00
